         267 27691.402634     13       6 + e X1Sigma+    14  0       0       0
         268 29469.755594     13       6 + e X1Sigma+    15  0       0       0
         269 31222.694425     13       6 + e X1Sigma+    16  0       0       0
         270 32950.303833     13       6 + e X1Sigma+    17  0       0       0
         271 34652.668750     13       6 + e X1Sigma+    18  0       0       0
         272 36329.874064     13       6 + e X1Sigma+    19  0       0       0
         273 37982.004329     13       6 + e X1Sigma+    20  0       0       0
         274 39609.143450     13       6 + e X1Sigma+    21  0       0       0
         275 41211.374337     13       6 + e X1Sigma+    22  0       0       0
         276 42788.778549     13       6 + e X1Sigma+    23  0       0       0
         277 44341.435899     13       6 + e X1Sigma+    24  0       0       0
         278 45869.424042     13       6 + e X1Sigma+    25  0       0       0
         279 47372.818040     13       6 + e X1Sigma+    26  0       0       0
         280 48851.689893     13       6 + e X1Sigma+    27  0       0       0
         281 50306.108050     13       6 + e X1Sigma+    28  0       0       0
         282 51736.136884     13       6 + e X1Sigma+    29  0       0       0
         283 53141.836141     13       6 + e X1Sigma+    30  0       0       0
         284 54523.260352     13       6 + e X1Sigma+    31  0       0       0
         285 55880.458214     13       6 + e X1Sigma+    32  0       0       0
         286 57213.471926     13       6 + e X1Sigma+    33  0       0       0
         287 58522.336488     13       6 + e X1Sigma+    34  0       0       0
         288 59807.078976     13       6 + e X1Sigma+    35  0       0       0
         289 61067.717790     13       6 + e X1Sigma+    36  0       0       0
         290 62304.262007     13       6 + e X1Sigma+    37  0       0       0
         291 63516.711228     13       6 + e X1Sigma+    38  0       0       0
         292 64705.057957     13       6 + e X1Sigma+    39  0       0       0
         293 65869.305374     13       6 + e X1Sigma+    40  0       0       0
         294 67009.655155     13       6 + e X1Sigma+    41  0       0       0
         295   107.660179     15       7 - e X1Sigma+     0  0       0       0
         296  2249.892455     15       7 - e X1Sigma+     1  0       0       0
         297  4365.644401     15       7 - e X1Sigma+     2  0       0       0
         298  6454.981974     15       7 - e X1Sigma+     3  0       0       0
         299  8517.972808     15       7 - e X1Sigma+     4  0       0       0
         300 10554.686245     15       7 - e X1Sigma+     5  0       0       0
         301 12565.193341     15       7 - e X1Sigma+     6  0       0       0
         302 14549.566851     15       7 - e X1Sigma+     7  0       0       0
         303 16507.881200     15       7 - e X1Sigma+     8  0       0       0
         304 18440.212425     15       7 - e X1Sigma+     9  0       0       0
         305 20346.638110     15       7 - e X1Sigma+    10  0       0       0
         306 22227.237295     15       7 - e X1Sigma+    11  0       0       0
         307 24082.090362     15       7 - e X1Sigma+    12  0       0       0
         308 25911.278909     15       7 - e X1Sigma+    13  0       0       0
         309 27714.885595     15       7 - e X1Sigma+    14  0       0       0
         310 29492.993965     15       7 - e X1Sigma+    15  0       0       0
         311 31245.688254     15       7 - e X1Sigma+    16  0       0       0
         312 32973.053165     15       7 - e X1Sigma+    17  0       0       0
         313 34675.173624     15       7 - e X1Sigma+    18  0       0       0
         314 36352.134514     15       7 - e X1Sigma+    19  0       0       0
         315 38004.020382     15       7 - e X1Sigma+    20  0       0       0
         316 39630.915119     15       7 - e X1Sigma+    21  0       0       0
         317 41232.901624     15       7 - e X1Sigma+    22  0       0       0
         318 42810.061438     15       7 - e X1Sigma+    23  0       0       0
